VideoID,GaitType,RightHipAngle,LeftHipAngle,RightKneeAngle,LeftKneeAngle,BodyLeanAngle,HeadTiltAngle,strideLength,strideTime,stepLength,stepTime,Cadence,GaitSpeed
0,Antalgic_Gait,174.81063603897695,173.40281558124306,178.35202216402055,173.8471466688858,87.29303837136096,52.5313625397638,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,174.97773350235974,173.37361664674947,178.21219670783273,170.55268354950036,87.45698299870602,53.41268727999451,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,174.86307519397073,173.50307196773448,177.85935800684993,166.83451201906956,87.64720399415083,54.141430500441096,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,174.36389105579005,173.39123212513869,178.03249038706042,163.82792383576412,87.86599409757284,54.09320384698702,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,173.8196353614783,173.0225905894017,178.56486309154474,161.5416064862047,88.04502095032541,53.280988190342455,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,173.50108091598526,173.10814728404452,178.87647801542167,158.89382094860963,88.05125399565183,52.237938313002154,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,173.25644695587152,173.85805206077842,178.6360190208295,155.40804397421888,87.84692203855234,51.44830435079922,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,172.8782774315244,174.07396816427183,178.1397375467671,152.24259660314834,87.60076682188888,51.07525678644163,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,172.40566299651772,173.4880778882757,177.47975972179992,151.1826570386593,87.55502078848033,51.00120591937164,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,171.94683010792372,173.26215010226628,176.77027774497532,152.84522482152417,87.76924357381787,51.025485761558535,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,171.5199832443694,173.65650198856744,176.3815553721813,156.3131650807159,88.04590136189631,51.118472524693296,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,171.1505866350539,174.27376437171097,176.39495342940506,160.37072834122569,88.14167437552942,51.36054443470789,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,170.94947646808268,174.76965056979367,176.36659051996094,164.45996536249922,88.01610554894509,51.60847898108424,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,171.02018748986453,175.2096243188806,175.74806525592072,168.47762903224844,87.80261818822396,51.64245671114765,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,171.39594991708353,175.97844240613176,174.32575304775008,172.25110834645153,87.56194340485652,51.7697346348948,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,171.9910564926287,176.96386448536407,172.0955438050521,175.60303168967823,87.21989454323509,52.61463945224593,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,172.48983305002963,177.61509994633528,169.06281408987323,178.27671998860922,86.77810805902476,54.069700305090834,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,172.60375646741025,177.67735289602658,165.3626730175851,177.92165267185447,86.39757379546921,55.26927309208019,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,172.43970281071958,177.2476672753936,161.20320808576608,176.33844362111898,86.21592578674593,55.88371313065203,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,172.15980156672484,176.5300174450915,156.64658748220964,175.84079486566927,86.23538191259263,56.47819833181741,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,171.61123940904884,175.85261567443263,151.76081147889403,176.3876590653295,86.38177783239948,57.28057070803553,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,170.6210294667912,175.59853070360117,147.06194300693903,177.16854715629384,86.52927210335875,57.83036488557513,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,169.47562225674594,175.8611340177118,143.56319386028179,177.6678801426735,86.53991565604629,58.19571618342802,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,168.73718565927558,176.22533425039916,142.17043327742442,177.81969191806647,86.40445088235923,59.31196651212203,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,168.69516220503803,176.19805797452779,143.08106003324156,177.78758761562128,86.25460943256041,61.64421216693719,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,169.14735716170452,175.60279442402273,145.78919512568734,177.65199777770218,86.18451180848282,64.26957771436521,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,169.62166935258094,174.5402387656163,149.44728208398072,177.43975744652926,86.16851413803158,66.06585065061039,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,169.8016443395529,173.42618282189247,153.32468548921395,177.60845067767673,86.14558199264155,67.08009329635796,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,169.77532859897087,172.74426493779862,157.16640491736388,178.2667946051614,86.10038693127314,67.87302434282921,0.0,0.0,235.01938427854117,0.8,112.5,299.77746012875826
0,Antalgic_Gait,169.84926569987294,172.64217786536128,160.90459579392808,178.98655109961913,86.08793256842027,68.48144492763312,0.0,0.0,84.74323985880096,0.26666666666666666,112.5,299.77746012875826
0,Antalgic_Gait,170.21043214090702,172.89971767056977,164.25037391801865,179.52097584321163,86.18667524050969,68.69889062757994,0.0,0.0,84.74323985880096,0.26666666666666666,112.5,299.77746012875826
0,Antalgic_Gait,170.73495311413006,173.2307297701745,166.85274969544906,179.63846952085655,86.39014286121179,68.64977732978727,0.0,0.0,84.74323985880096,0.26666666666666666,112.5,299.77746012875826
0,Antalgic_Gait,171.17556760806187,173.57023620113824,168.67974818940436,179.31419857134438,86.6009883091493,68.57905251007624,0.0,0.0,84.74323985880096,0.26666666666666666,112.5,299.77746012875826
0,Antalgic_Gait,171.57847709365603,174.0850310727537,170.02014491634452,178.71821826493547,86.7730526736288,68.53356402733861,0.0,0.0,84.74323985880096,0.26666666666666666,112.5,299.77746012875826
0,Antalgic_Gait,172.26523868402037,174.86829853518825,171.1729438899781,177.69514119077155,86.97369041314477,68.53112518360702,0.0,0.0,84.74323985880096,0.26666666666666666,112.5,299.77746012875826
0,Antalgic_Gait,173.2907928276309,175.69103795272912,172.23765228546407,176.61838778513743,87.2655229148434,68.71441437137348,0.0,0.0,84.74323985880096,0.26666666666666666,112.5,299.77746012875826
0,Antalgic_Gait,174.2400582606968,176.17055281029846,173.25444313562093,176.2229862781791,87.59338641874585,69.13306367482595,0.0,0.0,84.74323985880096,0.26666666666666666,112.5,299.77746012875826
0,Antalgic_Gait,174.7719857095068,176.34002606797404,174.39478523986537,176.68566422010375,87.83603063652491,69.52056321210814,0.0,0.0,0.0,0.0,112.5,299.77746012875826
0,Antalgic_Gait,175.1670174282583,176.51981035372245,175.41794094078742,177.4580890482408,87.95417465687419,69.41888537322158,0.0,0.0,0.0,0.0,112.5,299.77746012875826
0,Antalgic_Gait,175.81279293714616,176.7216544118718,176.03404268141526,178.14686023977174,88.02935065939414,68.58374338397115,0.0,0.0,0.0,0.0,112.5,299.77746012875826
0,Antalgic_Gait,176.5491310649389,176.7783180496592,176.15154522663752,178.95204953514366,88.12009365811436,67.30883926318265,0.0,0.0,0.0,0.0,112.5,299.77746012875826
0,Antalgic_Gait,177.06801486507536,176.68059849619334,176.1939728837561,179.53851826270903,88.16581056789207,66.23073759617454,0.0,0.0,0.0,0.0,112.5,299.77746012875826
0,Antalgic_Gait,177.36106873216147,176.58072343331168,176.43572368091958,178.597466737234,88.12581758440747,65.63031718824024,0.0,0.0,0.0,0.0,112.5,299.77746012875826
0,Antalgic_Gait,177.50214111403076,176.5193665156381,176.52353407931588,178.0161280905835,88.09339312542902,65.07127063050775,0.0,0.0,0.0,0.0,112.5,299.77746012875826
0,Antalgic_Gait,177.32103233699914,176.3181793687289,176.39302908036439,177.8113662371977,88.14696934606636,64.08834155820868,0.0,0.0,0.0,0.0,112.5,299.77746012875826
0,Antalgic_Gait,176.6789555977635,175.94547012853243,176.4493607230501,177.53171002297884,88.2070385904106,62.93778857714955,0.0,0.0,0.0,0.0,112.5,299.77746012875826
1,Antalgic_Gait,167.85958982167944,172.34261647096986,142.56509764327865,173.8959212480047,83.25055570505482,42.429019657808595,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,167.46674486811312,171.6991978310848,144.51837158909328,173.71808108456284,83.01391804015464,43.13394502398229,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,167.53776223501845,171.21159643709618,147.88806539974726,173.7002248729107,82.88472380449126,44.11954138518764,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,167.82073633153493,171.330105713707,151.9809636156336,174.36135794088798,82.93213146651307,45.11644462801126,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,167.83200205867925,171.669665603036,155.76390065669466,175.25698610415745,83.03137099876568,45.92297272032319,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,167.7750711289132,171.99101356791016,159.02630141149342,176.05598419144772,83.2009855601731,46.47698502077516,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,168.29581953953888,172.46775386509316,162.09126250099308,176.8840180396532,83.57846456465053,46.83174290508995,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,169.54975966826166,173.04848492659417,164.96086248013802,177.7568624823372,84.13013233019781,47.12369639213735,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,171.07526187518133,173.36291698088087,167.39982404869505,178.26030651625138,84.6535383866534,47.52104901630148,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,172.46381188135246,173.30376795033357,169.34278755695743,178.20332763563897,85.05966305886781,48.125422168544766,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,173.63163834296031,173.1033918620508,170.69042426223078,177.99837850006196,85.43843999107303,48.90061863113265,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,174.5500139260181,173.01627024436794,171.2122203858436,178.10828299326855,85.86183793991138,49.70715130262564,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,175.26030655535277,173.012899473232,171.08948936966053,178.5777470275288,86.3146635753862,50.41976193708232,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,176.02586837439983,172.72583234867236,171.04090806498917,178.92514069672933,86.7879291882213,51.027020388656055,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,176.89867786955998,172.01485723501935,171.54228748407883,178.73194754847358,87.25241172979692,51.63427127684671,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,177.1949357767245,171.44096188096887,172.32538287608327,178.5590222711373,87.59886337737505,52.38442545828867,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,176.60482167519282,171.48542209601106,172.80830985097256,178.54327294999413,87.80438151688072,53.34630143859171,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,175.81355257924176,171.7510775816987,172.82326180513775,177.65664878405553,88.07122844837758,54.42636686613856,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,175.0456887976705,171.45332796553427,172.7874100983809,176.5512357879353,88.57460020476508,55.41661323455863,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,174.14324430129645,170.66261216552036,173.0787905560594,175.6803361419465,89.14012615402584,56.193423096983295,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,173.15199104997234,170.43037422034018,173.55511660171925,174.61689949104058,89.40596613245913,56.837959742734654,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,172.4296264358891,171.1002914692576,173.813771504587,173.06221126209195,89.26340307677168,57.51985450350352,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,172.1305178963445,172.0384303018128,173.68394167314187,170.99115330616144,88.9389059564504,58.2934146044764,212.5968431332315,1.2666666666666666,89.07113471748546,0.4666666666666667,120.0,279.480868799727
1,Antalgic_Gait,172.00736150250705,172.98852451216877,173.37587068807045,167.7910873126668,88.70033618630166,59.011591686441456,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,171.74496270390125,174.4363000686121,173.24086934237053,162.62726048412023,88.61157386814038,59.42867717763156,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,171.24921961420588,176.3223417168596,173.40327634305976,155.9946970549648,88.54028236831864,59.439992091140944,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,170.64322110990653,176.40039247174317,173.6464227754117,149.97956819033863,88.3591648543053,59.24394395466749,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,170.0981421715403,174.5756761686477,173.84504019990857,146.70467001370872,88.11668944660549,59.16867662017994,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,169.6650324202307,173.37400099620626,174.21848248082762,146.77011896367958,87.93812874031056,59.28918264838041,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,169.3359900496458,173.1599263531256,174.79122782810254,149.23822428339096,87.7851175618762,59.38775058244322,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,169.22118472198784,173.23247674759247,175.2236949214271,152.82461717227733,87.46613099426497,59.36867815226194,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,169.47238396584333,173.04605909736355,175.21804660903055,157.05701978812232,86.88582103728562,59.404933075092906,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,170.071248836758,172.8077893095804,174.6152838303532,161.84512608875252,86.1215556097471,59.5945021404677,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,170.77281790166856,172.62955197884526,173.0854625681145,166.1622394012129,85.26112474675604,59.88243158039076,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,171.23488142946815,172.06929719482844,170.36532002406585,168.56760300738023,84.3773348248068,60.347802804987495,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,171.42396175020372,170.97212179965706,166.87489999326203,168.92570256483958,83.70232260837571,61.03575796531093,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,171.77018948550602,169.9859803528144,163.37908914103838,168.59715700438127,83.56174379333409,61.44403922680287,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,172.2984392222525,169.8221123116064,159.95909805386412,168.74988866237183,83.98336650419134,60.82142116898305,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,172.36377591827318,170.44805011605786,155.94745166681062,169.17938088358554,84.59130167621986,59.29712599861368,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,171.66521403710462,171.44349751894367,151.13610512716366,169.36287736068695,85.03744917140715,58.097839950089664,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,170.69708431713948,172.63382883435798,146.48271259873547,169.79486531101935,85.34634169123187,58.14138398332931,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,170.12624406802962,173.86211628950127,143.28360816059887,171.18617890949326,85.70582824749133,58.914864517350104,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,170.0266277749004,174.69281165119747,142.1753978343764,173.08410531417962,86.1359282215955,59.23563764522707,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,170.09387652801072,174.9302004508816,143.0216963214304,174.37205547453095,86.52234432480537,58.80928717469485,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,170.19779345809556,174.72609667809496,145.33335878290924,174.76573844655604,86.78174737968237,58.3657813413508,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,170.33410645767384,174.1122667613712,148.63249740353152,174.92649655455028,86.87681968750871,58.41893567743464,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,170.40308762319933,173.19291545864897,152.49504681749795,175.2293983965081,86.81789179955572,58.66797964454902,212.5968431332315,1.2666666666666666,187.29345361639645,0.8,120.0,279.480868799727
1,Antalgic_Gait,170.40349502956286,172.43890536484597,156.56846945335218,175.43481884731597,86.70151005498482,58.747312621625305,0.0,0.0,142.85671486570857,0.23333333333333334,120.0,279.480868799727
1,Antalgic_Gait,170.60284543133534,172.27185974585632,160.6182079248589,175.46365139832588,86.64148432775521,58.89044967571088,0.0,0.0,142.85671486570857,0.23333333333333334,120.0,279.480868799727
1,Antalgic_Gait,171.2017963530724,172.48827720425874,164.44266233735084,175.47418194895116,86.66847899815671,59.5094143933818,0.0,0.0,142.85671486570857,0.23333333333333334,120.0,279.480868799727
1,Antalgic_Gait,172.03720491628607,172.4914824106754,167.81067774924145,175.51406942670965,86.7532982365728,60.48430696780448,0.0,0.0,142.85671486570857,0.23333333333333334,120.0,279.480868799727
1,Antalgic_Gait,172.8277842649838,172.0670198738656,170.49918831160656,175.66931776271463,86.86882658463104,61.154230939282385,0.0,0.0,142.85671486570857,0.23333333333333334,120.0,279.480868799727
1,Antalgic_Gait,173.58659294683187,171.62849068054598,172.56620839503344,176.06997096173208,87.00732995906677,60.98449602730546,0.0,0.0,142.85671486570857,0.23333333333333334,120.0,279.480868799727
1,Antalgic_Gait,174.48757589099202,171.68759221437526,174.17194831689028,176.80413616275084,87.18843785095211,60.12756392343966,0.0,0.0,142.85671486570857,0.23333333333333334,120.0,279.480868799727
1,Antalgic_Gait,175.5221945239152,172.27721225760402,175.2858341461388,177.7477894018062,87.41718022726613,59.33248511435043,0.0,0.0,0.0,0.0,120.0,279.480868799727
1,Antalgic_Gait,176.38601142363885,173.0428145997221,175.98563094286718,178.02088484373436,87.62314931431384,59.27793044878479,0.0,0.0,0.0,0.0,120.0,279.480868799727
1,Antalgic_Gait,176.6960771917966,173.70951080760793,176.50465727903017,176.91456270935632,87.75404719898842,59.932712583741626,0.0,0.0,0.0,0.0,120.0,279.480868799727
1,Antalgic_Gait,176.43010223640425,174.1408769167979,176.83898109169883,175.63441491290226,87.92803237665649,60.67286853844754,0.0,0.0,0.0,0.0,120.0,279.480868799727
1,Antalgic_Gait,176.07970320494593,174.03698539328676,176.80985588821363,174.9543526054902,88.3280424321464,61.023780456642875,0.0,0.0,0.0,0.0,120.0,279.480868799727
1,Antalgic_Gait,176.13823182355205,173.24736212874978,176.55435967803737,174.60435292381254,88.9222309043696,61.106427047495245,0.0,0.0,0.0,0.0,120.0,279.480868799727
1,Antalgic_Gait,176.440458982431,172.58125696989353,176.24356926046246,173.7063410418502,89.45384882433692,61.333808762184866,0.0,0.0,0.0,0.0,120.0,279.480868799727
1,Antalgic_Gait,176.32971947725608,172.77163288412785,175.87990188070816,171.71304765686588,89.737062286888,61.88247585443005,0.0,0.0,0.0,0.0,120.0,279.480868799727
1,Antalgic_Gait,175.47119563535614,173.59127768352343,175.4066805050313,169.2352800867781,89.80550001657237,62.548658546870655,0.0,0.0,0.0,0.0,120.0,279.480868799727
2,Antalgic_Gait,168.91901327414993,172.89046908009462,157.34480598647855,169.58383931967683,84.9547060980463,49.95415907854224,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,169.54862692870532,172.6506397515282,161.27139541323834,168.97370236198753,85.18512336885647,49.4872420144458,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,170.23855402152373,172.204282210413,164.97839594278838,168.90110625503542,85.2305211152936,49.00227619861466,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,170.61888101649012,171.73416462255443,167.6512566021275,169.40709100213502,85.0130271846058,48.781901421828465,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,170.45847820450044,171.5247534494458,169.22860092903997,170.0875153388584,84.70697483863512,48.78163544318459,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,170.2726540187516,171.60596698845225,170.3565771665036,170.756588518778,84.62475036472217,48.73009415856647,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,170.751104720328,171.67789604286324,171.53585569883575,171.52211861077606,84.89332035644551,48.507247466237644,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,171.83586746993862,171.47217238643992,172.73622386763904,172.4293943185864,85.30336416077539,48.368233946999005,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,172.87445176671784,171.0906857118895,173.68806784139068,173.23945864437314,85.53851572875625,48.724114730671424,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,173.37360055683288,170.7919879056811,174.3779165034929,173.65173312623358,85.49697091164616,49.682515387119295,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,173.4181452536073,170.74654565707166,175.13524070139977,173.71901919191015,85.36659403540595,50.86251322414296,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,173.28363264130294,170.95724202040728,176.20732474511902,173.74339438823378,85.43150696230612,51.71529191960236,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,172.87282380753223,171.21850487029596,177.45421279726153,173.85885996968204,85.79676162537427,51.97830373310684,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,172.13321354277372,171.25741271128854,178.47821180781045,173.98469466223443,86.29549572667828,51.75019325809131,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,171.39886510341384,171.13722204162084,178.99817236298543,173.81902608122616,86.69955650610244,51.28396265725778,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,170.89379519227953,171.29016317259226,179.0275551411239,172.60721656950145,86.96012191514522,50.866237589553776,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,170.50188216084564,172.05125446592328,178.8081691310009,169.40769809656757,87.16638059267316,50.71626759906803,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
2,Antalgic_Gait,170.0535297282679,173.4129151480631,178.6395708149195,164.2597683918025,87.35782092988859,50.79652176797799,168.222386586573,1.4333333333333333,168.222386586573,1.4333333333333333,78.26086956521739,185.58260000576533
